timestamp,setup_id,side,entry_price,longScore,shortScore,rsi15,rsi1h,stoch15,macdH15,distMA50_15,bbPos15,mom5_15,mom10_15,mom20_15,atrRatio15,volRatio15,distMA200_5,regime_code,hour,dow,label,ttr_bars,exit_reason
1737933300000,agg(9),LONG,103124.84,9,3,21.362,36.377,3.225,-132.355,-1.4477,-36.262,-1.1549,-1.6186,-1.6525,4.2248,7.8342,-1.6722,1,23,0,0,1440,TIMEOUT
1737939600000,agg(9),LONG,101972.1,9,3,17.502,15.216,3.858,-229.089,-2.7252,-3.689,-1.2003,-2.6785,-3.1915,2.3751,3.5082,-2.5490,1,1,1,0,1440,TIMEOUT
1737960300000,agg(9),LONG,98926.83,9,3,19.133,16.456,3.508,-43.883,-3.5252,-16.931,-1.3438,-1.9086,-2.5588,1.9247,2.2339,-4.2431,1,6,1,0,1440,TIMEOUT
1737963000000,agg(10),LONG,98341.49,10,3,13.682,12.482,0.837,-157.369,-4.4243,-15.420,-2.4465,-2.5913,-3.4742,2.2562,2.6146,-4.5546,1,7,1,0,1440,TIMEOUT
1737983700000,aggS(9),SHORT,101102.58,3,9,69.859,42.058,99.357,348.105,1.6079,134.653,2.9031,2.8770,2.4988,2.1088,2.5856,0.0905,1,13,1,0,1440,TIMEOUT
1738182600000,aggS(9),SHORT,104488.65,3,9,68.941,65.520,90.132,196.279,1.8732,116.333,2.2701,1.9116,2.3283,2.4722,2.3909,2.0344,1,20,3,1,1214,TP
1738349100000,agg(9),LONG,103027.99,9,3,28.611,49.198,3.196,-184.868,-1.4169,-29.927,-1.8091,-2.0370,-1.4714,2.3236,2.8389,-1.4239,1,18,5,0,658,SL
1738519200000,agg(9),LONG,97385.86,9,3,25.475,28.260,8.671,-149.636,-2.0250,-13.855,-1.3799,-1.6165,-0.9668,1.7079,2.3735,-2.1201,1,18,0,0,1440,TIMEOUT
1738521900000,agg(9),LONG,97315.06,9,3,30.657,28.260,7.169,-133.776,-2.0442,0.211,-0.8213,-1.9685,-1.6817,1.9487,2.1025,-2.0203,1,18,0,0,1440,TIMEOUT
1738547100000,agg(10),LONG,93359.99,10,3,28.982,34.077,8.067,-267.687,-3.7034,-21.343,-3.0085,-3.6489,-3.8735,1.7832,2.7558,-4.8821,0,1,1,0,1440,TIMEOUT
1738548000000,agg(11),LONG,93007.26,11,3,26.158,24.243,23.842,-350.238,-4.3338,-17.761,-2.3603,-3.6931,-4.4604,2.1459,5.0872,-5.1478,0,2,1,1,241,TP
1738548900000,agg(9),LONG,94774.38,9,4,32.206,24.243,41.451,-339.962,-3.6170,3.036,-2.5544,-3.3702,-3.6017,2.6415,3.4825,-3.2543,0,2,1,0,1440,TIMEOUT
1738596600000,aggS(10),SHORT,98342.3,3,10,73.773,51.627,95.140,296.787,3.6944,129.780,4.0555,3.7736,3.4505,2.4660,3.5240,3.4643,0,15,1,0,1440,TIMEOUT
1738646100000,agg(9),LONG,98680.98,9,3,27.337,55.435,0.875,-221.231,-1.5824,-22.457,-1.4923,-1.9931,-2.4507,2.3140,2.4424,-0.9801,1,5,2,0,1440,TIMEOUT
1738937700000,aggS(9),SHORT,99728.22,3,9,81.120,65.894,98.294,166.304,2.1983,130.528,1.6438,2.0032,2.4098,2.3441,3.4646,2.5736,0,14,5,0,1440,TIMEOUT
1739367900000,agg(9),LONG,94907.09,9,3,27.913,46.273,16.990,-109.667,-1.4809,-52.891,-1.7662,-1.7022,-1.8883,6.4620,11.9911,-1.0726,0,13,3,0,1440,TIMEOUT
1739555100000,aggS(9),SHORT,98418.51,3,9,65.356,62.127,95.749,111.551,1.0959,117.190,1.2415,1.3582,1.4172,1.8579,2.7234,1.6103,0,17,5,0,1440,TIMEOUT
1739556000000,aggS(9),SHORT,98522,3,9,70.587,69.407,88.341,165.360,1.6385,123.019,1.7998,2.1757,1.9383,1.9750,2.7790,1.6886,0,18,5,0,1440,TIMEOUT
1739897100000,agg(9),LONG,94726.51,9,3,27.926,45.002,0.255,-134.745,-1.0830,-13.637,-0.7671,-1.6721,-1.0014,1.7885,3.1646,-1.1204,0,16,2,0,1440,TIMEOUT
1740152700000,agg(9),LONG,97765.18,9,3,32.652,61.075,18.422,-141.788,-0.9196,-24.735,-1.4680,-1.7280,-0.9447,2.3354,3.2349,-0.6984,0,15,5,0,1051,SL
1740438000000,agg(9),LONG,92725.8,9,3,29.054,19.150,2.907,-117.921,-2.4168,-22.527,-1.9220,-1.8560,-2.3371,1.5724,2.2780,-2.3885,0,23,1,0,521,SL
1740442500000,agg(10),LONG,91883.85,10,3,20.703,15.734,2.585,-232.631,-3.5344,-7.281,-1.5421,-3.4345,-3.5086,1.8300,2.3680,-2.9835,0,0,2,0,508,SL
1740468600000,agg(10),LONG,89000,10,3,18.802,24.556,12.374,-186.412,-3.3092,-34.677,-2.5640,-2.7143,-2.9242,3.1228,5.9406,-4.3449,0,7,2,0,792,SL
1740469500000,agg(10),LONG,89154.41,10,2,17.382,24.556,21.658,-255.341,-3.5373,-20.090,-2.6933,-3.1093,-3.4999,2.2305,4.5279,-4.0923,0,7,2,0,789,SL
1740495600000,agg(9),LONG,86944.22,9,3,29.729,21.158,3.252,-38.769,-3.1635,-4.458,-2.1233,-2.4016,-1.2983,1.5721,2.0162,-4.0001,0,15,2,0,716,SL
1740579300000,agg(9),LONG,86206.28,9,3,17.916,34.467,7.260,-212.352,-2.4472,-16.153,-1.6466,-2.5609,-2.4145,2.4251,3.3620,-2.7674,0,14,3,0,475,SL
1740580200000,agg(11),LONG,85951.71,11,3,14.767,34.467,12.429,-269.395,-3.0551,-15.399,-2.0867,-3.0687,-3.3252,2.6619,4.7518,-3.0136,0,14,3,0,483,SL
1740594600000,agg(9),LONG,85088,9,2,31.568,29.864,0.000,-129.118,-3.2304,-12.202,-2.3647,-2.7577,-3.0460,1.8158,1.2056,-3.5575,0,18,3,0,459,SL
1740595500000,agg(10),LONG,84402,10,3,29.443,29.864,26.964,-190.435,-3.6006,-10.735,-2.5949,-2.4404,-3.4310,2.7031,3.4432,-4.2666,0,18,3,1,1135,TP
1740596400000,agg(10),LONG,84081.99,10,2,27.032,22.944,17.608,-246.117,-4.0639,-9.673,-2.7624,-2.9945,-3.3639,1.5688,1.6238,-4.5570,0,19,3,1,1131,TP
1740668400000,agg(9),LONG,84955.65,9,3,32.389,39.268,0.929,-178.251,-1.1298,-30.956,-1.8948,-1.7515,-1.3939,1.7843,2.9877,-0.7432,0,15,4,1,895,TP
1740707100000,agg(9),LONG,82272.22,9,3,26.305,40.907,37.125,-131.524,-2.4701,-25.453,-2.3882,-2.3939,-1.0591,3.7241,8.5899,-3.3097,0,1,5,1,754,TP
1740708000000,agg(10),LONG,82209.99,10,3,21.168,28.163,14.424,-236.400,-3.3842,-29.202,-3.3267,-3.4644,-2.2310,2.0809,2.1630,-3.3114,0,2,5,1,751,TP
1740710700000,agg(11),LONG,79799.91,11,3,21.770,28.163,9.667,-370.454,-4.9399,-21.829,-3.7304,-5.3053,-4.8853,2.9376,6.2669,-5.9122,0,2,5,1,730,TP
1740711600000,agg(10),LONG,81252.16,10,4,30.142,25.359,23.602,-372.907,-3.9463,1.440,-2.0872,-4.4255,-4.2693,1.5198,3.3486,-4.0959,0,3,5,1,735,TP
1740753900000,aggS(9),SHORT,82423.09,4,9,71.068,44.938,95.682,221.332,2.6087,106.079,1.9627,2.4750,2.7580,2.0315,2.4288,1.5437,0,14,5,0,594,SL
1740755700000,aggS(10),SHORT,83405.17,3,10,75.209,49.228,99.249,255.702,3.7422,113.598,2.2084,3.8972,4.2085,1.8503,2.0008,2.8126,0,15,5,0,592,SL
1740756600000,aggS(10),SHORT,83869.88,3,10,79.745,49.228,99.574,335.709,4.8951,118.421,2.8706,4.3727,5.4509,1.5164,2.1046,3.3926,0,15,5,0,589,SL
1740930300000,aggS(10),SHORT,87032.73,3,10,78.422,43.005,83.660,163.272,2.4942,140.910,3.1130,2.5119,2.5667,4.3968,8.7980,1.2602,0,15,0,0,23,SL
1740933000000,aggS(11),SHORT,89634.66,3,11,76.116,66.144,87.280,357.295,3.3541,115.579,4.4163,3.7909,3.3213,2.0811,3.6774,4.1622,0,16,0,0,1440,TIMEOUT
1740933900000,aggS(10),SHORT,91134.01,3,10,84.424,66.144,96.717,553.624,6.2601,131.247,5.9630,7.0218,6.3112,3.5551,4.7486,5.8142,0,16,0,1,559,TP
1740936600000,aggS(9),SHORT,93020.01,2,9,83.775,80.209,97.311,702.355,7.1027,104.453,5.1679,8.9246,8.0126,1.4055,2.0102,7.6840,0,17,0,1,386,TP
1740937500000,aggS(10),SHORT,93884,3,10,87.126,80.209,100.000,810.293,9.0762,108.963,6.3399,11.0362,10.1841,1.9226,2.3104,8.5388,0,17,0,1,382,TP
1741013100000,agg(9),LONG,91110.55,9,3,34.297,63.387,20.642,-57.939,-1.3114,-4.978,-1.8000,-1.9304,-0.6337,4.0608,4.9610,-1.9081,0,14,1,0,131,SL
1741014000000,agg(10),LONG,90251.34,10,3,23.159,40.925,3.106,-281.335,-3.4971,-36.314,-4.6594,-3.8531,-2.7969,3.2261,5.8588,-2.7700,0,15,1,0,129,SL
1741026600000,agg(10),LONG,87619.47,10,3,27.612,45.968,8.588,-181.470,-4.3189,0.317,-2.6609,-2.5204,-5.6664,2.4146,2.6794,-4.8169,0,18,1,0,1440,TIMEOUT
1741032000000,agg(10),LONG,85942.42,10,3,19.605,30.915,0.928,-325.668,-6.0134,-3.208,-1.9449,-5.2234,-4.1139,1.6253,2.2986,-6.0910,0,20,1,0,1440,TIMEOUT
1741052700000,agg(9),LONG,82835.99,9,3,23.256,36.333,3.749,-40.657,-5.2163,-46.186,-3.3088,-3.1800,-2.1691,2.9922,4.5850,-7.2475,0,1,2,1,576,TP
1741053600000,agg(9),LONG,83447.66,9,1,22.484,29.320,16.808,-138.815,-5.2247,-23.011,-3.0720,-3.6146,-3.1292,1.4203,4.1607,-6.4313,0,2,2,1,573,TP
1741054500000,agg(9),LONG,83189.88,9,3,27.827,29.320,28.647,-161.154,-4.5622,-1.450,-2.6397,-3.2487,-3.0320,1.5655,2.6107,-6.5895,0,2,2,1,570,TP
1741115700000,aggS(10),SHORT,88056.82,3,10,74.956,57.176,99.999,453.256,5.0626,110.842,3.1016,6.2696,6.0075,1.7197,2.0122,5.0176,0,19,2,0,1440,TIMEOUT
1741170600000,aggS(9),SHORT,90327.01,3,9,80.003,62.020,99.559,153.004,2.4138,119.517,1.5361,2.2741,3.0489,2.8235,4.0411,3.3177,0,10,3,1,1295,TP
1741171500000,aggS(9),SHORT,89764.65,2,9,82.215,62.020,79.242,202.180,2.7727,115.369,1.5276,2.5639,3.4647,2.3740,5.0756,2.5899,0,10,3,1,1297,TP
1741272300000,agg(9),LONG,89725.97,9,3,30.080,44.864,7.054,-131.750,-2.1730,2.478,-0.8716,-1.9156,-1.7723,2.5093,4.1258,-1.4907,0,14,4,0,886,SL
1741307400000,agg(10),LONG,87033.7,10,3,30.623,50.474,9.753,-122.615,-2.8665,-22.503,-3.5872,-3.2261,-1.2060,4.4161,8.4955,-3.3318,0,0,5,0,846,SL
1741308300000,agg(10),LONG,85524.28,10,3,26.127,50.474,5.598,-327.457,-4.0061,-25.805,-4.9118,-4.9971,-2.9119,1.7883,2.8210,-4.9286,0,0,5,0,1059,SL
1741309200000,agg(9),LONG,85854.32,9,1,24.767,31.169,13.032,-463.674,-4.3267,-15.656,-5.2953,-4.7819,-3.3854,1.3180,2.7667,-4.4651,0,1,5,0,1056,SL
1741382100000,agg(10),LONG,86534.69,10,3,31.409,41.902,22.316,-123.809,-2.5166,-10.892,-1.6819,-2.2496,-2.6353,1.9345,2.5833,-2.2147,0,21,5,0,780,SL
1741561200000,agg(10),LONG,80233.7,10,3,22.633,17.858,4.664,-176.285,-3.4482,-16.036,-2.2214,-3.3645,-2.4377,1.8398,2.3134,-4.3677,0,23,0,0,1440,TIMEOUT
1741616100000,agg(9),LONG,79733.99,9,3,30.531,41.267,0.000,-230.422,-2.5910,-29.200,-3.7068,-2.8711,-2.1766,1.8952,2.5570,-2.7919,-1,14,1,0,1440,TIMEOUT
1741617000000,agg(9),LONG,79778.83,9,3,29.070,41.267,12.246,-326.718,-2.8867,-17.114,-3.7309,-4.4264,-4.0324,1.6849,4.2755,-2.6987,-1,14,1,0,1440,TIMEOUT
1741653000000,agg(10),LONG,77063.55,10,3,28.580,36.082,0.348,-105.837,-3.0705,-36.927,-2.6446,-2.8364,-1.6267,2.3086,2.7584,-4.1710,-1,0,2,1,1041,TP
1741653900000,agg(9),LONG,76939.91,9,2,25.643,36.082,0.661,-196.551,-3.5364,-26.560,-3.0190,-3.3052,-2.4440,1.1425,4.1920,-4.2292,-1,0,2,1,1038,TP
1741704300000,agg(10),LONG,79380.84,10,3,31.927,51.556,13.030,-269.224,-1.4798,-20.810,-2.4289,-2.2940,-2.5189,1.7507,2.6266,-0.9548,-1,14,2,0,1440,TIMEOUT
1742141700000,aggS(9),SHORT,84287.14,3,9,65.556,43.593,63.039,157.401,0.5664,127.938,0.9307,1.7187,1.0807,4.4584,5.4063,0.5926,0,16,0,0,1440,TIMEOUT
1742776200000,aggS(9),SHORT,86605.83,3,9,75.411,79.257,99.007,104.013,1.4773,114.503,1.0622,1.4448,1.6780,2.0801,2.7374,1.9223,0,0,1,0,1440,TIMEOUT
1742997600000,agg(9),LONG,87041.86,9,3,29.071,39.419,7.938,-109.028,-0.9980,-36.112,-0.9790,-1.4908,-1.2715,4.3814,3.6805,-0.7249,0,14,3,0,1440,TIMEOUT
1743247800000,agg(9),LONG,82312.14,9,3,21.849,26.654,7.299,-100.176,-1.7049,-24.269,-1.1958,-1.7078,-1.4517,2.8716,5.4470,-1.9504,-1,11,6,0,1440,TIMEOUT
1743248700000,agg(9),LONG,82064.75,9,3,17.692,26.654,1.203,-143.389,-2.1895,-24.056,-1.6318,-2.1317,-2.1610,1.8071,3.1030,-2.2159,-1,11,6,0,1440,TIMEOUT
1743516900000,agg(9),LONG,82720.01,9,3,27.886,56.330,8.763,-139.552,-0.9049,-29.604,-0.9797,-1.4121,-1.6167,3.5589,3.7036,-0.6903,-1,14,2,0,1440,TIMEOUT
1743585300000,aggS(9),SHORT,85121.57,3,9,68.705,55.191,91.059,123.437,0.6443,127.552,1.0489,1.1767,0.7265,3.0912,2.6951,0.3401,-1,9,3,1,1404,TP
1743608700000,aggS(9),SHORT,86911.2,3,9,76.588,67.087,94.605,196.360,2.7446,117.624,1.6823,2.7436,2.5368,1.7831,4.0639,2.3778,-1,15,3,1,1227,TP
1743624900000,aggS(9),SHORT,87922,4,9,70.722,67.763,77.961,5.293,2.4097,117.492,1.7270,1.3816,1.8285,4.2341,3.3185,3.0117,-1,20,3,1,1134,TP
1743961500000,agg(9),LONG,81229.17,9,3,20.121,31.780,2.045,-117.114,-1.9701,-22.795,-1.4834,-1.7813,-1.9837,2.0994,3.3064,-2.0509,-1,17,0,0,156,SL
1743963300000,agg(9),LONG,80036.96,9,3,14.310,22.240,6.918,-194.852,-2.8082,-18.848,-2.0223,-2.8022,-3.0111,2.0638,2.5934,-3.3841,-1,18,0,0,1440,TIMEOUT
1743964200000,agg(10),LONG,79879.92,10,3,11.512,22.240,2.005,-248.087,-3.4616,-18.392,-2.4344,-3.4505,-3.4404,2.1176,3.7161,-3.5116,-1,18,0,0,1440,TIMEOUT
1743965100000,agg(10),LONG,78977.45,10,4,9.708,22.240,0.226,-299.699,-4.0174,-14.753,-3.0167,-3.9728,-4.0399,2.3488,2.2294,-4.5341,-1,18,0,0,1440,TIMEOUT
1743966000000,agg(10),LONG,79079.9,10,2,9.552,15.091,10.254,-315.733,-3.9804,-4.224,-2.4787,-3.9254,-3.8864,1.6942,2.2578,-4.3347,-1,19,0,0,1440,TIMEOUT
1744007400000,agg(9),LONG,75386.05,9,3,27.233,23.289,4.196,-93.891,-3.2817,-3.702,-1.6092,-2.4319,-4.0754,1.9371,3.4085,-5.0148,-1,6,1,1,718,TP
1744008300000,agg(9),LONG,75196.02,9,2,22.989,23.289,1.386,-168.122,-4.1352,-10.900,-2.7876,-3.0588,-4.6518,1.3892,4.0357,-5.1275,-1,6,1,1,714,TP
1744035300000,aggS(11),SHORT,80243.1,4,11,67.535,48.742,88.237,220.483,3.3887,132.395,2.8822,3.8624,4.5310,2.3641,4.3143,3.8022,-1,14,1,0,1440,TIMEOUT
1744162200000,agg(10),LONG,75405.05,10,3,21.926,35.255,2.806,-109.974,-3.5267,-29.918,-2.5512,-2.6595,-2.5919,1.7305,5.2264,-3.2453,-1,1,3,1,202,TP
1744219800000,aggS(11),SHORT,81534.91,4,11,78.989,56.323,90.354,279.184,4.6193,141.741,3.9347,5.1394,5.9305,4.6620,7.8368,6.0659,-1,17,3,0,1440,TIMEOUT
1744220700000,aggS(9),SHORT,81356,1,9,79.488,56.323,81.653,369.724,4.6707,120.634,4.3450,4.6011,5.8097,1.3544,3.8043,5.7346,-1,17,3,0,1440,TIMEOUT
1744221600000,aggS(9),SHORT,82003.55,2,9,83.421,71.650,98.470,483.548,6.1304,121.370,5.6040,6.2153,7.0886,1.5991,1.8998,6.4464,-1,18,3,0,1440,TIMEOUT
1744299900000,agg(9),LONG,78706.17,9,3,25.073,52.411,1.899,-188.172,-2.9693,-29.795,-2.5473,-2.8517,-2.9272,2.2564,2.9305,-3.8549,-1,15,4,0,1440,TIMEOUT
1744300800000,agg(9),LONG,78807.67,9,2,22.553,35.927,3.910,-260.329,-3.4648,-20.599,-3.5313,-3.6539,-3.6801,1.2739,3.2652,-3.6580,-1,16,4,0,1440,TIMEOUT
1744393500000,aggS(9),SHORT,83842.01,3,9,69.833,61.638,96.821,116.042,2.3450,117.382,2.0641,2.5338,1.9981,2.1407,2.5326,2.7209,-1,17,5,0,1440,TIMEOUT
1744573500000,agg(9),LONG,83803.89,9,3,34.563,53.910,24.784,-43.150,-1.0190,1.788,-1.2241,-1.1938,-0.6012,4.0594,3.8554,-0.8395,-1,19,0,0,1440,TIMEOUT
1744826400000,agg(9),LONG,83777.99,9,3,34.054,41.254,0.279,-123.341,-0.8995,-4.581,-1.8847,-2.1440,-0.5689,2.4936,3.3691,-0.2043,-1,18,3,0,1440,TIMEOUT
1745196300000,aggS(9),SHORT,86953.99,3,9,85.173,58.266,93.573,148.196,2.2770,131.714,1.8726,2.1132,2.4988,2.3117,5.8592,2.7213,-1,0,1,0,658,SL
1745285400000,aggS(10),SHORT,88414.7,3,10,71.964,60.985,75.569,105.681,1.1409,132.092,1.0134,1.4145,1.4231,3.2435,6.3748,1.2063,-1,1,2,0,1023,SL
1745329500000,aggS(9),SHORT,90257.7,3,9,80.300,69.599,98.680,141.386,1.9439,123.423,1.5482,1.8547,2.0284,2.5344,4.4974,2.3777,-1,13,2,0,1440,TIMEOUT
1745334900000,aggS(9),SHORT,91300,3,9,83.846,81.368,98.835,194.324,2.9711,102.026,1.2521,2.9978,3.1335,1.6943,2.4019,3.1989,-1,15,2,0,1440,TIMEOUT
1745359200000,aggS(9),SHORT,92820,3,9,78.519,82.282,71.572,43.301,2.9941,146.085,2.0177,1.5277,2.6104,4.6254,8.6678,3.3371,-1,22,2,0,1440,TIMEOUT
1745848800000,agg(9),LONG,94332.98,9,3,33.039,44.797,2.283,-135.987,-0.5256,-19.217,-1.6258,-1.5934,-0.7821,2.6292,2.2263,0.0472,0,14,1,0,1440,TIMEOUT
1746020700000,agg(9),LONG,93780.82,9,3,30.524,45.788,14.164,-107.373,-0.9276,-22.516,-1.0836,-1.1429,-0.7786,3.2093,4.0962,-0.9391,0,13,3,0,1440,TIMEOUT
1746021600000,agg(9),LONG,93363.54,9,3,21.700,29.678,0.299,-179.535,-1.8104,-34.877,-1.5466,-2.1886,-1.7796,2.8440,4.1051,-1.3592,0,14,3,0,1440,TIMEOUT
1746671400000,aggS(9),SHORT,98637.4,3,9,74.084,66.066,99.768,109.504,1.6576,115.380,0.7533,1.6117,1.4956,1.7254,2.6495,1.7252,0,2,4,0,1440,TIMEOUT
1746719100000,aggS(9),SHORT,101333.35,3,9,78.744,67.036,89.518,150.652,1.8818,135.538,1.7788,2.0240,1.5010,2.8696,3.9266,2.3877,0,15,4,0,1440,TIMEOUT
1746739800000,aggS(10),SHORT,103377.7,3,10,80.837,81.876,73.388,134.336,2.8232,124.116,1.8399,1.9092,2.4149,3.3175,3.7318,3.2496,0,21,4,0,1440,TIMEOUT
1746919800000,aggS(9),SHORT,104437.83,3,9,79.210,55.940,90.750,132.405,1.3000,137.133,1.1765,1.5640,1.5158,3.9430,9.5860,0.8699,0,23,6,0,1440,TIMEOUT
1747034100000,aggS(9),SHORT,105338.22,3,9,78.801,54.477,89.396,136.373,1.3777,150.107,1.5971,1.5585,1.5292,4.3849,10.4315,1.1430,0,7,1,0,1440,TIMEOUT
1747612800000,aggS(9),SHORT,106627.71,3,9,70.639,70.031,92.601,222.488,1.6201,103.805,1.1654,2.0635,1.8721,2.0731,2.7511,2.0298,0,0,1,0,1440,TIMEOUT
1747613700000,aggS(9),SHORT,106525.41,2,9,71.342,70.031,81.994,232.138,1.6516,98.110,0.5798,1.9850,1.8037,1.6283,2.2691,1.8867,0,0,1,0,1440,TIMEOUT
1747761300000,aggS(9),SHORT,105970.54,3,9,68.624,51.933,96.351,138.574,0.8447,122.022,0.7312,1.2743,1.0219,2.7698,2.8653,0.5149,0,17,2,0,1440,TIMEOUT
1747839600000,aggS(9),SHORT,109000.01,3,9,79.641,70.692,100.000,227.976,1.9368,133.639,1.7359,2.0217,2.6365,3.0858,5.7542,2.0046,0,15,3,0,1440,TIMEOUT
1748001600000,agg(9),LONG,108642.3,9,3,19.789,35.238,7.553,-140.428,-1.7380,-48.599,-1.7732,-1.8236,-1.3116,4.3742,7.5195,-2.1671,1,12,5,0,1440,TIMEOUT
1748002500000,agg(9),LONG,108190.32,9,3,14.849,35.238,5.098,-260.375,-2.5355,-36.964,-2.6411,-2.7398,-2.4073,2.7523,5.7080,-2.5313,1,12,5,0,1440,TIMEOUT
1748526300000,agg(9),LONG,107476.53,9,3,30.008,52.855,2.051,-111.457,-0.5317,-38.259,-1.0035,-1.1885,-0.5798,2.9730,3.5356,-0.5151,1,13,4,0,1440,TIMEOUT
1749151800000,agg(9),LONG,102390.42,9,2,27.928,31.567,20.599,-114.657,-2.0670,3.137,-0.5075,-1.0144,-1.9793,2.4725,4.4926,-2.0286,1,19,4,0,1440,TIMEOUT
1749156300000,agg(9),LONG,101138.15,9,2,18.663,25.065,2.921,-177.813,-3.1049,-4.382,-1.3394,-1.8401,-3.7210,1.5220,1.5629,-2.9997,1,20,4,0,1440,TIMEOUT
1749157200000,agg(9),LONG,101018.81,9,2,16.920,19.418,3.623,-204.677,-3.3759,-4.975,-1.6800,-2.7027,-3.8721,1.6867,2.3705,-3.0532,1,21,4,0,1440,TIMEOUT
1749464100000,aggS(9),SHORT,107339.91,3,9,85.722,65.961,96.164,165.474,1.3704,122.876,1.1801,1.5215,1.6476,3.1530,3.0771,1.4085,1,10,1,0,1440,TIMEOUT
1749504600000,aggS(9),SHORT,110028,3,9,83.969,75.611,98.916,111.400,2.4182,140.551,1.8494,1.8672,2.3454,3.7266,5.5954,2.5866,1,21,1,0,1440,TIMEOUT
1749761100000,agg(9),LONG,105888.97,9,3,31.189,38.137,3.585,-190.035,-1.2974,-14.245,-1.6473,-1.9004,-1.2875,2.4306,4.6835,-1.4998,1,20,4,0,1440,TIMEOUT
1749774600000,agg(9),LONG,103389.99,9,3,21.380,30.475,5.120,-180.498,-2.9756,-21.598,-1.9753,-2.0518,-3.7735,2.0589,2.9847,-3.4252,1,0,5,0,1440,TIMEOUT
1749777300000,agg(10),LONG,103266.1,10,3,19.712,21.314,6.797,-260.666,-3.5454,-10.506,-2.6169,-2.7440,-3.3622,1.9595,3.7376,-3.3720,1,1,5,0,1440,TIMEOUT
1750119300000,agg(9),LONG,106614.67,9,3,26.142,46.584,3.007,-273.137,-1.3939,-15.150,-1.3632,-2.1095,-2.1910,1.7211,3.2709,-0.8651,1,0,2,0,1440,TIMEOUT
1750431600000,agg(9),LONG,104152.24,9,3,17.254,35.970,2.300,-226.710,-1.3186,-39.199,-1.8267,-1.8895,-1.8884,2.9287,5.1276,-0.9666,1,15,5,0,1440,TIMEOUT
1750440600000,agg(9),LONG,102760,9,3,19.618,35.252,9.001,-175.246,-2.1502,3.606,-1.0915,-0.9530,-2.8245,2.2493,3.6095,-2.1948,1,17,5,0,1440,TIMEOUT
1750599000000,agg(9),LONG,100917.18,9,3,22.613,49.368,2.694,-102.978,-1.4202,-48.071,-1.6056,-1.4007,-1.4817,4.1978,4.8240,-1.4422,0,13,0,0,1440,TIMEOUT
1750599900000,agg(9),LONG,100761.17,9,3,17.651,49.368,2.934,-203.867,-2.0719,-36.094,-2.2433,-2.2038,-2.2270,2.4084,8.0733,-1.5635,0,13,0,0,1440,TIMEOUT
1750602600000,agg(9),LONG,99890.01,9,3,20.891,32.344,4.014,-307.876,-2.7315,-15.031,-2.6829,-3.1164,-2.7639,2.5535,5.5200,-2.3519,0,14,0,0,1440,TIMEOUT
1750603500000,agg(9),LONG,99303.62,9,3,19.023,32.344,1.956,-352.288,-3.0582,-9.772,-1.8999,-3.4750,-3.2037,2.2832,3.3548,-2.8952,0,14,0,0,1440,TIMEOUT
1750696200000,agg(9),LONG,99971.99,9,3,32.635,49.621,2.991,-131.275,-1.2690,-17.049,-1.7047,-2.0341,-0.9385,2.0652,2.5873,-1.4388,0,16,1,0,1440,TIMEOUT
1750716900000,aggS(10),SHORT,105127.99,3,10,77.413,65.082,92.241,118.925,3.1047,122.650,1.5267,2.5251,3.9954,3.4559,3.3976,3.0120,0,22,1,0,1440,TIMEOUT
1750717800000,aggS(10),SHORT,105492.63,3,10,80.510,65.082,99.040,201.476,3.6650,122.224,1.9940,2.7400,3.8275,1.8273,2.4155,3.3083,0,22,1,0,1440,TIMEOUT
1751472900000,aggS(9),SHORT,109534.77,3,9,81.467,72.007,90.648,123.075,1.8767,122.223,1.1837,1.5445,1.4969,3.1390,5.4490,2.4048,0,16,3,0,1440,TIMEOUT
1752090300000,aggS(9),SHORT,111543.33,3,9,82.236,61.616,99.614,176.720,2.0502,138.347,1.6804,1.9430,2.4599,3.7133,8.0184,2.3283,1,19,3,0,1247,SL
1752165000000,aggS(9),SHORT,112643.8,3,9,72.590,63.643,91.587,121.117,1.1273,140.255,1.2452,1.4232,1.0900,3.4210,6.4056,1.3663,1,16,4,0,1018,SL
1752167700000,aggS(9),SHORT,113246.35,3,9,81.123,74.905,99.090,241.572,1.9758,119.212,1.8173,2.1368,2.3645,2.5661,4.4811,1.8440,1,17,4,0,1009,SL
1752183000000,aggS(10),SHORT,116195.56,3,10,83.249,74.611,70.624,88.669,3.2870,145.374,2.0231,2.0345,2.9816,6.3294,7.8252,3.9119,1,21,4,0,1440,TIMEOUT
1752464700000,aggS(9),SHORT,120786.32,3,9,79.402,71.072,87.520,162.963,1.8078,128.184,1.1141,1.8442,2.0261,4.0501,8.6244,1.6349,1,3,1,0,1440,TIMEOUT
1752471000000,aggS(9),SHORT,122349.47,3,9,81.657,82.589,90.923,200.243,2.4761,104.605,1.2454,2.2421,2.6479,2.8592,3.3815,2.6641,1,5,1,0,1440,TIMEOUT
1752544800000,agg(9),LONG,118783.48,9,3,28.683,34.129,4.094,-104.735,-1.3598,-22.105,-0.8125,-1.1476,-1.4441,2.6906,4.9490,-1.4316,1,2,2,0,1440,TIMEOUT
1752549300000,agg(9),LONG,117200.01,9,3,26.051,32.958,12.913,-156.396,-1.7856,-1.116,-0.7214,-1.5280,-2.1829,2.2407,3.4113,-2.5098,1,3,2,0,1440,TIMEOUT
