timestamp,kind,side,trend_kind,side_code,ema_diff_pct,ema_slope_pct,rsi1h,rsi4h,distMA200_d,distMA50_d,atr_pct,vol_ratio_1h,vol_ratio_4h,bbPos_4h,donchian_pos_4h,regime_code,hour,dow,trend_persistence_bars,label
1549425600000.0000,S14,-1.0000,3.0000,-1.0000,-3.7637,-0.0702,32.9349,39.3654,0.0000,0.0000,0.9519,1.2626,2.7913,-32.1601,-15.2590,0.0000,4.0000,3.0000,16.0000,0.0000
1549641600000.0000,S13,1.0000,2.0000,1.0000,-3.7058,-0.1032,82.5093,67.6217,0.0000,0.0000,0.9308,2.9708,1.8752,105.4230,110.4908,0.0000,16.0000,5.0000,31.0000,1.0000
1549641600000.0000,S14,1.0000,3.0000,1.0000,-3.7058,-0.1032,82.5093,67.6217,0.0000,0.0000,0.9308,2.9708,1.8752,105.4230,110.4908,0.0000,16.0000,5.0000,31.0000,1.0000
1550376000000.0000,S12,1.0000,1.0000,1.0000,0.0233,0.1897,55.0736,55.2569,0.0000,0.0000,0.7993,0.6360,0.8849,79.6426,69.7721,0.0000,4.0000,0.0000,1.0000,1.0000
1550462400000.0000,S13,1.0000,2.0000,1.0000,0.2687,0.2882,81.6964,74.2980,0.0000,0.0000,1.0677,1.3695,3.2176,143.0570,131.4622,0.0000,4.0000,1.0000,7.0000,1.0000
1550462400000.0000,S14,1.0000,3.0000,1.0000,0.2687,0.2882,81.6964,74.2980,0.0000,0.0000,1.0677,1.3695,3.2176,143.0570,131.4622,0.0000,4.0000,1.0000,7.0000,1.0000
1550505600000.0000,S13,1.0000,2.0000,1.0000,0.6286,0.7114,78.8500,81.9077,0.0000,0.0000,1.2363,1.1252,3.2766,128.9798,131.7665,0.0000,16.0000,1.0000,10.0000,1.0000
1550505600000.0000,S14,1.0000,3.0000,1.0000,0.6286,0.7114,78.8500,81.9077,0.0000,0.0000,1.2363,1.1252,3.2766,128.9798,131.7665,0.0000,16.0000,1.0000,10.0000,1.0000
1550520000000.0000,S14,1.0000,3.0000,1.0000,0.8389,0.9304,83.0915,85.8001,0.0000,0.0000,1.3176,0.6828,2.7021,123.3102,117.4686,0.0000,20.0000,1.0000,11.0000,1.0000
1550952000000.0000,S13,1.0000,2.0000,1.0000,4.4077,0.7317,79.7262,76.4655,0.0000,9.0169,1.2678,1.7669,3.4097,158.2897,182.0788,1.0000,20.0000,6.0000,41.0000,0.0000
1550952000000.0000,S14,1.0000,3.0000,1.0000,4.4077,0.7317,79.7262,76.4655,0.0000,9.0169,1.2678,1.7669,3.4097,158.2897,182.0788,1.0000,20.0000,6.0000,41.0000,0.0000
1550980800000.0000,S14,1.0000,3.0000,1.0000,4.7500,1.0434,79.7323,80.8154,0.0000,13.1000,1.3167,1.5224,1.3131,123.8526,104.0576,1.0000,4.0000,0.0000,43.0000,0.0000
1551686400000.0000,S13,-1.0000,2.0000,-1.0000,2.0090,-0.2327,26.6909,29.1168,0.0000,4.5639,1.0806,0.9219,2.9340,-37.4904,-47.6224,1.0000,8.0000,1.0000,92.0000,0.0000
1551686400000.0000,S14,-1.0000,3.0000,-1.0000,2.0090,-0.2327,26.6909,29.1168,0.0000,4.5639,1.0806,0.9219,2.9340,-37.4904,-47.6224,1.0000,8.0000,1.0000,92.0000,0.0000
1552147200000.0000,S14,1.0000,3.0000,1.0000,2.0000,0.3011,67.3519,66.6673,0.0000,5.3752,1.1478,1.9075,1.4916,120.9979,110.9504,1.0000,16.0000,6.0000,124.0000,0.0000
1552665600000.0000,S14,1.0000,3.0000,1.0000,1.7492,0.1304,73.4381,64.0401,0.0000,4.6206,0.8672,1.9629,1.2858,122.2794,103.5623,1.0000,16.0000,5.0000,159.0000,1.0000
1552723200000.0000,S14,1.0000,3.0000,1.0000,1.9279,0.3881,72.6797,75.7384,0.0000,5.6772,0.9648,0.6385,2.2153,120.7971,109.2786,1.0000,8.0000,6.0000,163.0000,0.0000
1553126400000.0000,S14,1.0000,3.0000,1.0000,2.6744,0.3243,67.4946,68.7131,0.0000,7.4389,0.8116,0.7527,0.8856,112.3656,101.6332,1.0000,0.0000,4.0000,191.0000,0.0000
1553544000000.0000,S14,-1.0000,3.0000,-1.0000,2.2539,-0.0550,26.2540,29.2435,0.0000,4.9127,0.8007,2.6608,2.9686,-47.6698,-45.9247,1.0000,20.0000,1.0000,220.0000,0.0000
1553688000000.0000,S14,1.0000,3.0000,1.0000,1.9183,0.0518,75.9577,64.9833,0.0000,3.2434,0.8711,1.5563,1.6401,98.5215,120.4736,1.0000,12.0000,3.0000,230.0000,1.0000
1553846400000.0000,S14,1.0000,3.0000,1.0000,2.0753,0.2394,69.0086,65.2437,0.0000,4.6651,0.7267,2.1498,1.1897,78.0969,99.2350,1.0000,8.0000,5.0000,241.0000,1.0000
1553860800000.0000,S13,1.0000,2.0000,1.0000,2.1503,0.3214,81.5418,74.9432,0.0000,4.6651,0.8093,2.2663,1.8882,94.5409,115.8568,1.0000,12.0000,5.0000,242.0000,1.0000
1553860800000.0000,S14,1.0000,3.0000,1.0000,2.1503,0.3214,81.5418,74.9432,0.0000,4.6651,0.8093,2.2663,1.8882,94.5409,115.8568,1.0000,12.0000,5.0000,242.0000,1.0000
1554134400000.0000,S14,1.0000,3.0000,1.0000,2.7529,0.3927,61.8940,67.3558,0.0000,5.7688,0.7634,0.9942,1.3099,110.3825,102.8748,1.0000,16.0000,1.0000,261.0000,1.0000
1554177600000.0000,S14,1.0000,3.0000,1.0000,2.8750,0.4400,73.4221,72.0361,0.0000,6.5602,0.7520,1.5404,1.6387,115.8139,118.0131,1.0000,4.0000,2.0000,264.0000,1.0000
1554192000000.0000,S13,1.0000,2.0000,1.0000,3.2690,0.9231,90.7807,92.1971,0.0000,6.5602,1.6477,1.4777,8.6835,159.4931,453.5821,1.0000,8.0000,2.0000,265.0000,1.0000
1554192000000.0000,S14,1.0000,3.0000,1.0000,3.2690,0.9231,90.7807,92.1971,0.0000,6.5602,1.6477,1.4777,8.6835,159.4931,453.5821,1.0000,8.0000,2.0000,265.0000,1.0000
1554249600000.0000,S14,1.0000,3.0000,1.0000,4.9484,3.0031,80.4900,93.8613,0.0000,24.1026,1.9104,1.3168,1.9253,105.9009,104.8370,1.0000,0.0000,3.0000,269.0000,1.0000
1554264000000.0000,S14,1.0000,3.0000,1.0000,5.4799,3.2092,82.1000,94.9898,0.0000,24.1026,2.0016,1.5355,2.7523,103.9624,110.7049,1.0000,4.0000,3.0000,270.0000,1.0000
1554321600000.0000,S14,1.0000,3.0000,1.0000,7.2648,3.4465,72.7339,88.6913,0.0000,24.1026,2.1641,0.7390,1.8520,90.9228,108.3544,1.0000,20.0000,3.0000,274.0000,0.0000
1554926400000.0000,S14,1.0000,3.0000,1.0000,13.1608,1.1597,79.4088,70.2653,0.0000,25.2948,1.7664,1.7664,1.9392,133.4673,127.9211,1.0000,20.0000,3.0000,316.0000,0.0000
1555358400000.0000,S13,-1.0000,2.0000,-1.0000,10.2262,0.2618,28.8380,41.6313,0.0000,21.4964,1.4407,1.4925,2.5624,5.4355,16.8106,1.0000,20.0000,1.0000,346.0000,0.0000
1555473600000.0000,S14,1.0000,3.0000,1.0000,9.6296,0.3300,69.0531,63.4663,0.0000,20.9955,1.3827,0.5869,1.2661,100.9214,99.8466,1.0000,4.0000,3.0000,354.0000,1.0000
1555560000000.0000,S14,1.0000,3.0000,1.0000,9.5021,0.5328,66.6232,64.7443,0.0000,20.8881,1.2494,1.0472,1.0276,94.7322,109.6933,1.0000,4.0000,4.0000,360.0000,1.0000
1555963200000.0000,S14,1.0000,3.0000,1.0000,8.5220,0.2908,68.3217,64.7839,0.0000,18.9269,1.2468,2.4660,2.2708,104.9329,97.0936,1.0000,20.0000,1.0000,388.0000,1.0000
1555992000000.0000,S14,1.0000,3.0000,1.0000,8.5449,0.4998,72.2023,70.2098,0.0000,20.3682,1.2800,2.0028,1.2319,125.1532,111.9149,1.0000,4.0000,2.0000,390.0000,0.0000
1556006400000.0000,S14,1.0000,3.0000,1.0000,8.6218,0.6560,80.1659,76.3812,0.0000,20.3682,1.4124,0.5235,2.8961,129.3308,127.4480,1.0000,8.0000,2.0000,391.0000,0.0000
1556236800000.0000,S13,-1.0000,2.0000,-1.0000,8.5033,0.2654,25.0059,36.6359,0.0000,14.8621,1.9545,2.5079,3.1574,-26.2854,-14.4113,1.0000,0.0000,5.0000,407.0000,0.0000
1556236800000.0000,S14,-1.0000,3.0000,-1.0000,8.5033,0.2654,25.0059,36.6359,0.0000,14.8621,1.9545,2.5079,3.1574,-26.2854,-14.4113,1.0000,0.0000,5.0000,407.0000,0.0000
1556683200000.0000,S14,1.0000,3.0000,1.0000,5.7846,0.0469,64.8451,56.8317,0.0000,13.5804,1.2184,1.3518,1.4149,86.5899,102.3152,1.0000,4.0000,3.0000,438.0000,1.0000
1556784000000.0000,S14,1.0000,3.0000,1.0000,5.6251,0.2554,67.8271,63.9773,0.0000,14.1808,0.9921,2.0037,0.7672,93.0835,103.8889,1.0000,8.0000,4.0000,445.0000,1.0000
1556798400000.0000,S14,1.0000,3.0000,1.0000,5.6381,0.3125,69.7949,68.6173,0.0000,14.1808,0.9877,0.9666,1.4071,97.9785,111.4225,1.0000,12.0000,4.0000,446.0000,1.0000
1556812800000.0000,S14,1.0000,3.0000,1.0000,5.6923,0.4158,80.9733,75.2633,0.0000,14.1808,1.0547,2.3676,1.8343,113.2734,124.1430,1.0000,16.0000,4.0000,447.0000,1.0000
1556856000000.0000,S14,1.0000,3.0000,1.0000,5.8308,0.6546,74.8832,75.3908,0.0000,15.7084,1.1103,0.8215,1.9309,101.5143,109.5524,1.0000,4.0000,5.0000,450.0000,1.0000
1556870400000.0000,S13,1.0000,2.0000,1.0000,5.9623,0.8115,85.1460,81.1477,0.0000,15.7084,1.1793,1.7559,2.0292,112.4375,119.9253,1.0000,8.0000,5.0000,451.0000,1.0000
1556870400000.0000,S14,1.0000,3.0000,1.0000,5.9623,0.8115,85.1460,81.1477,0.0000,15.7084,1.1793,1.7559,2.0292,112.4375,119.9253,1.0000,8.0000,5.0000,451.0000,1.0000
1556884800000.0000,S14,1.0000,3.0000,1.0000,6.1160,0.9455,71.8193,83.1945,0.0000,15.7084,1.3171,1.1541,3.6729,113.3929,111.0741,1.0000,12.0000,5.0000,452.0000,1.0000
1556942400000.0000,S14,1.0000,3.0000,1.0000,6.7144,1.4050,66.5973,82.8611,0.0000,20.6394,1.3735,0.7075,1.5696,94.0571,97.5663,1.0000,4.0000,6.0000,456.0000,0.0000
1556985600000.0000,S13,-1.0000,2.0000,-1.0000,6.9844,1.1952,36.5411,56.3098,0.0000,20.6394,1.5746,0.9653,1.8694,57.4568,53.8740,1.0000,16.0000,6.0000,459.0000,0.0000
1557014400000.0000,S13,1.0000,2.0000,1.0000,7.1403,1.0231,59.9122,67.6273,0.0000,20.8629,1.6293,0.8506,1.5166,81.4621,87.8307,1.0000,0.0000,0.0000,461.0000,1.0000
1557201600000.0000,S13,1.0000,2.0000,1.0000,7.6260,0.7288,74.5399,67.5868,0.0000,17.4477,1.6820,3.0024,2.1178,120.9216,121.6093,1.0000,4.0000,2.0000,474.0000,1.0000
1557201600000.0000,S14,1.0000,3.0000,1.0000,7.6260,0.7288,74.5399,67.5868,0.0000,17.4477,1.6820,3.0024,2.1178,120.9216,121.6093,1.0000,4.0000,2.0000,474.0000,1.0000
1557374400000.0000,S14,1.0000,3.0000,1.0000,8.3696,0.9688,72.0650,70.6221,0.0000,20.4560,1.6410,0.6432,1.2661,95.6060,110.9585,1.0000,4.0000,4.0000,486.0000,1.0000
1557446400000.0000,S14,1.0000,3.0000,1.0000,8.8616,1.2198,75.0546,74.3177,0.0000,23.8407,1.5240,1.1121,1.0369,105.7721,114.2809,1.0000,0.0000,5.0000,491.0000,1.0000
1557460800000.0000,S14,1.0000,3.0000,1.0000,9.0490,1.3297,81.4115,79.0492,0.0000,23.8407,1.6116,2.3426,1.8943,111.1930,118.4281,1.0000,4.0000,5.0000,492.0000,1.0000
1557475200000.0000,S14,1.0000,3.0000,1.0000,9.2403,1.4682,77.7700,80.0758,0.0000,23.8407,1.6580,1.0377,1.2350,112.2055,102.3838,1.0000,8.0000,5.0000,493.0000,1.0000
1557518400000.0000,S14,1.0000,3.0000,1.0000,9.7121,1.7254,67.6058,76.5963,0.0000,23.8407,1.6855,0.5372,1.3151,95.8077,104.2927,1.0000,20.0000,5.0000,496.0000,1.0000
1557547200000.0000,S13,1.0000,2.0000,1.0000,10.0877,1.7430,72.2012,79.1492,0.0000,25.9129,1.8250,2.0952,1.6085,105.4182,118.8512,1.0000,4.0000,6.0000,498.0000,1.0000
1557547200000.0000,S14,1.0000,3.0000,1.0000,10.0877,1.7430,72.2012,79.1492,0.0000,25.9129,1.8250,2.0952,1.6085,105.4182,118.8512,1.0000,4.0000,6.0000,498.0000,1.0000
1557561600000.0000,S13,1.0000,2.0000,1.0000,10.4223,2.0001,80.1899,83.7618,0.0000,25.9129,2.0387,1.5436,3.7188,114.8199,123.9684,1.0000,8.0000,6.0000,499.0000,1.0000
1557561600000.0000,S14,1.0000,3.0000,1.0000,10.4223,2.0001,80.1899,83.7618,0.0000,25.9129,2.0387,1.5436,3.7188,114.8199,123.9684,1.0000,8.0000,6.0000,499.0000,1.0000
1557619200000.0000,S14,1.0000,3.0000,1.0000,11.7574,2.8774,71.3898,85.0203,0.0000,38.1134,2.3365,2.0668,2.4332,108.0667,116.2428,1.0000,0.0000,0.0000,503.0000,1.0000
1557648000000.0000,S13,1.0000,2.0000,1.0000,12.6950,3.3257,79.5443,89.4543,0.0000,38.1134,2.5697,1.3200,1.2987,111.2585,111.6975,1.0000,8.0000,0.0000,505.0000,0.0000
1557648000000.0000,S14,1.0000,3.0000,1.0000,12.6950,3.3257,79.5443,89.4543,0.0000,38.1134,2.5697,1.3200,1.2987,111.2585,111.6975,1.0000,8.0000,0.0000,505.0000,0.0000
1557763200000.0000,S13,1.0000,2.0000,1.0000,14.7439,2.6289,78.6003,75.0809,0.0000,34.4337,3.5022,4.1188,2.2538,113.7598,125.4525,1.0000,16.0000,1.0000,513.0000,0.0000
1557763200000.0000,S14,1.0000,3.0000,1.0000,14.7439,2.6289,78.6003,75.0809,0.0000,34.4337,3.5022,4.1188,2.2538,113.7598,125.4525,1.0000,16.0000,1.0000,513.0000,0.0000
1557820800000.0000,S14,1.0000,3.0000,1.0000,16.8082,4.3105,74.4141,80.0902,0.0000,48.1495,3.6484,1.3230,0.9036,102.5907,104.8307,1.0000,8.0000,2.0000,517.0000,0.0000
1558713600000.0000,S14,1.0000,3.0000,1.0000,15.7030,0.6363,70.4480,62.1910,0.0000,31.3827,2.4169,2.1392,1.1375,98.5661,105.5942,1.0000,16.0000,5.0000,577.0000,1.0000
1558900800000.0000,S13,1.0000,2.0000,1.0000,14.8371,0.6725,84.4233,72.8400,0.0000,31.6117,2.1237,6.0200,1.7736,156.1794,167.6413,1.0000,20.0000,0.0000,590.0000,0.0000
1558900800000.0000,S14,1.0000,3.0000,1.0000,14.8371,0.6725,84.4233,72.8400,0.0000,31.6117,2.1237,6.0200,1.7736,156.1794,167.6413,1.0000,20.0000,0.0000,590.0000,0.0000
1558915200000.0000,S14,1.0000,3.0000,1.0000,14.9854,0.9725,87.2298,75.6698,0.0000,39.6360,2.2204,1.2038,2.6648,133.0368,116.5520,1.0000,0.0000,1.0000,591.0000,0.0000
1559232000000.0000,S14,1.0000,3.0000,1.0000,15.9457,1.0286,76.9168,73.3599,0.0000,35.5034,1.8003,2.4401,1.2471,158.4971,126.5507,1.0000,16.0000,4.0000,613.0000,0.0000
1559246400000.0000,S13,-1.0000,2.0000,-1.0000,15.8629,0.9745,45.3109,52.2556,0.0000,35.5034,2.2233,0.7287,2.8126,16.7853,36.1192,1.0000,20.0000,4.0000,614.0000,1.0000
1559260800000.0000,S13,-1.0000,2.0000,-1.0000,15.6428,0.7442,31.7758,39.0426,0.0000,28.4162,2.6662,0.8688,3.0044,-25.8086,-14.1240,1.0000,0.0000,5.0000,615.0000,1.0000
1559260800000.0000,S14,-1.0000,3.0000,-1.0000,15.6428,0.7442,31.7758,39.0426,0.0000,28.4162,2.6662,0.8688,3.0044,-25.8086,-14.1240,1.0000,0.0000,5.0000,615.0000,1.0000
1560355200000.0000,S14,1.0000,3.0000,1.0000,3.8796,0.1237,72.5942,64.3499,0.0000,10.5946,2.0345,4.0116,1.9286,101.4186,113.8203,1.0000,16.0000,3.0000,691.0000,1.0000
1560456000000.0000,S14,1.0000,3.0000,1.0000,4.0405,0.4085,66.6600,66.6162,0.0000,13.1631,1.7738,1.4097,1.1860,96.7646,102.1604,1.0000,20.0000,4.0000,698.0000,1.0000
1560528000000.0000,S14,1.0000,3.0000,1.0000,4.3017,0.6215,70.0156,73.0155,0.0000,13.5423,1.6322,1.3469,1.8418,97.5278,112.8273,1.0000,16.0000,5.0000,703.0000,1.0000
1560556800000.0000,S13,1.0000,2.0000,1.0000,4.5646,0.8727,81.3903,81.1236,0.0000,18.3811,1.7036,0.8902,1.5390,120.6153,126.9211,1.0000,0.0000,6.0000,705.0000,1.0000
1560556800000.0000,S14,1.0000,3.0000,1.0000,4.5646,0.8727,81.3903,81.1236,0.0000,18.3811,1.7036,0.8902,1.5390,120.6153,126.9211,1.0000,0.0000,6.0000,705.0000,1.0000
1560614400000.0000,S14,1.0000,3.0000,1.0000,5.1854,1.3662,73.3958,78.6651,0.0000,18.3811,1.6549,2.0013,1.0178,100.4500,104.6359,1.0000,16.0000,6.0000,709.0000,1.0000
1560628800000.0000,S14,1.0000,3.0000,1.0000,5.3709,1.3865,73.2835,80.0868,0.0000,18.3811,1.6352,0.7977,1.2321,97.6545,100.1114,1.0000,20.0000,6.0000,710.0000,1.0000
1560657600000.0000,S14,1.0000,3.0000,1.0000,5.7659,1.5243,77.0884,83.4704,0.0000,19.4108,1.6420,0.7337,1.2351,100.1218,113.3106,1.0000,4.0000,0.0000,712.0000,1.0000
1560672000000.0000,S13,1.0000,2.0000,1.0000,6.0742,1.7564,82.7069,87.4424,0.0000,19.4108,1.7684,0.9412,2.4530,111.7200,130.6337,1.0000,8.0000,0.0000,713.0000,1.0000
1560672000000.0000,S14,1.0000,3.0000,1.0000,6.0742,1.7564,82.7069,87.4424,0.0000,19.4108,1.7684,0.9412,2.4530,111.7200,130.6337,1.0000,8.0000,0.0000,713.0000,1.0000
1561060800000.0000,S14,1.0000,3.0000,1.0000,9.2836,1.1528,73.6159,68.8022,0.0000,20.4257,1.9148,2.0020,1.1287,128.3710,122.6640,1.0000,20.0000,4.0000,740.0000,1.0000
1561089600000.0000,S14,1.0000,3.0000,1.0000,9.5905,1.3617,77.6187,75.3574,0.0000,22.5119,1.9311,1.1578,1.6416,118.7779,120.9469,1.0000,4.0000,5.0000,742.0000,1.0000
1561118400000.0000,S14,1.0000,3.0000,1.0000,9.9358,1.6419,72.7440,75.4151,0.0000,22.5119,1.8690,0.9449,0.9333,102.2094,98.2217,1.0000,12.0000,5.0000,744.0000,1.0000
1561161600000.0000,S14,1.0000,3.0000,1.0000,10.5382,1.8972,81.7711,81.2490,0.0000,29.2329,1.9418,3.4156,1.4536,101.3762,114.5663,1.0000,0.0000,6.0000,747.0000,1.0000
1561176000000.0000,S13,1.0000,2.0000,1.0000,10.9227,2.1926,76.5386,86.0838,0.0000,29.2329,2.4145,2.2354,4.2686,117.9041,132.1921,1.0000,4.0000,6.0000,748.0000,1.0000
1561176000000.0000,S14,1.0000,3.0000,1.0000,10.9227,2.1926,76.5386,86.0838,0.0000,29.2329,2.4145,2.2354,4.2686,117.9041,132.1921,1.0000,4.0000,6.0000,748.0000,1.0000
1561507200000.0000,S14,1.0000,3.0000,1.0000,16.7100,2.6082,76.9192,81.9664,0.0000,42.6019,2.5131,1.4323,1.4299,112.7555,124.2655,1.0000,0.0000,3.0000,771.0000,1.0000
1561521600000.0000,S14,1.0000,3.0000,1.0000,17.1278,2.8393,84.4680,85.9935,0.0000,42.6019,2.5585,2.0735,1.8422,124.7827,131.2500,1.0000,4.0000,3.0000,772.0000,1.0000
1561536000000.0000,S14,1.0000,3.0000,1.0000,17.5970,3.1480,74.9917,87.7761,0.0000,42.6019,2.7809,1.1317,3.0084,118.6288,114.2697,1.0000,8.0000,3.0000,773.0000,1.0000
1561579200000.0000,S13,1.0000,2.0000,1.0000,19.3682,4.5640,78.0142,93.2426,0.0000,42.6019,2.9757,1.1449,2.6251,118.2947,136.1573,1.0000,20.0000,3.0000,776.0000,0.0000
1561579200000.0000,S14,1.0000,3.0000,1.0000,19.3682,4.5640,78.0142,93.2426,0.0000,42.6019,2.9757,1.1449,2.6251,118.2947,136.1573,1.0000,20.0000,3.0000,776.0000,0.0000
1561593600000.0000,S13,-1.0000,2.0000,-1.0000,19.8375,4.6638,56.4082,71.6352,0.0000,55.2435,4.1331,1.2175,3.2677,87.9348,72.0668,1.0000,0.0000,4.0000,777.0000,1.0000
1562054400000.0000,S14,-1.0000,3.0000,-1.0000,14.9750,-1.7338,31.2098,32.6975,0.0000,19.0555,5.6433,0.5244,1.5583,-2.1068,-7.0547,1.0000,8.0000,2.0000,809.0000,0.0000
1562587200000.0000,S14,1.0000,3.0000,1.0000,10.6854,0.4083,74.3125,61.5903,0.0000,22.0200,2.9441,1.2602,1.8170,113.8143,120.7435,1.0000,12.0000,1.0000,846.0000,1.0000
1562616000000.0000,S14,1.0000,3.0000,1.0000,10.8317,0.7673,79.3995,65.7989,0.0000,22.0200,2.8579,3.1008,1.3848,123.4430,127.3892,1.0000,20.0000,1.0000,848.0000,0.0000
1562644800000.0000,S14,1.0000,3.0000,1.0000,11.1782,1.4350,82.5461,71.8568,0.0000,29.7886,2.8701,1.5073,1.8853,118.2726,120.5671,1.0000,4.0000,2.0000,850.0000,0.0000
1562731200000.0000,S14,1.0000,3.0000,1.0000,12.0000,1.6595,68.4868,71.2568,0.0000,31.7343,3.0236,1.8289,2.1935,96.9877,109.0025,1.0000,4.0000,3.0000,856.0000,0.0000
1563105600000.0000,S14,-1.0000,3.0000,-1.0000,8.2374,-0.8655,28.4047,32.9242,0.0000,15.5680,3.7076,1.7929,1.7091,-19.9218,-6.7229,1.0000,12.0000,0.0000,882.0000,1.0000
1563120000000.0000,S14,-1.0000,3.0000,-1.0000,7.8401,-1.0935,22.8136,29.6336,0.0000,15.5680,3.8451,1.8804,1.5763,-19.3164,-2.7464,1.0000,16.0000,0.0000,883.0000,1.0000
1563307200000.0000,S13,-1.0000,2.0000,-1.0000,4.0808,-1.2978,29.0387,27.7524,0.0000,9.3329,4.5837,0.8468,2.6799,-10.1598,-12.7418,1.0000,20.0000,2.0000,896.0000,0.0000
1563307200000.0000,S14,-1.0000,3.0000,-1.0000,4.0808,-1.2978,29.0387,27.7524,0.0000,9.3329,4.5837,0.8468,2.6799,-10.1598,-12.7418,1.0000,20.0000,2.0000,896.0000,0.0000
1563321600000.0000,S14,-1.0000,3.0000,-1.0000,3.5893,-1.6879,26.0744,25.2337,0.0000,-4.9116,4.6487,1.3405,1.4285,-6.5142,0.1925,0.0000,0.0000,3.0000,897.0000,0.0000
1563364800000.0000,S14,-1.0000,3.0000,-1.0000,2.1829,-2.7859,26.8062,25.1136,0.0000,-4.9116,4.7856,1.5871,1.0555,-1.7355,-1.8829,0.0000,12.0000,3.0000,900.0000,0.0000
1563652800000.0000,S14,1.0000,3.0000,1.0000,0.2114,0.1206,73.3722,62.9163,73.3820,4.7231,3.3440,0.5283,1.1131,89.7505,106.9913,1.0000,20.0000,6.0000,920.0000,0.0000
1563825600000.0000,S12,-1.0000,1.0000,-1.0000,-0.0430,-0.2535,33.2487,40.2154,72.8372,4.6890,2.9428,1.6710,1.0752,7.9864,15.1803,1.0000,20.0000,1.0000,1.0000,1.0000
1563868800000.0000,S14,-1.0000,3.0000,-1.0000,-0.3109,-0.6356,32.6590,38.7264,67.8703,1.9007,2.8651,1.4818,1.5355,-3.9541,-3.3282,1.0000,8.0000,2.0000,4.0000,1.0000
1564228800000.0000,S13,-1.0000,2.0000,-1.0000,-2.8102,-0.5108,27.6452,38.1518,56.4647,-4.6839,2.6196,1.7666,2.1374,-3.8497,-1.6876,0.0000,12.0000,6.0000,29.0000,0.0000
1564243200000.0000,S14,-1.0000,3.0000,-1.0000,-2.9744,-0.6504,25.7844,36.1440,56.4647,-4.6839,2.5919,1.4243,1.3905,-2.3218,2.7743,0.0000,16.0000,6.0000,30.0000,0.0000
1564560000000.0000,S14,1.0000,3.0000,1.0000,-4.3616,-0.2700,62.8217,55.0674,49.7447,-8.2847,1.8579,0.9111,0.9880,116.7791,105.3989,0.0000,8.0000,3.0000,52.0000,1.0000
1564588800000.0000,S13,1.0000,2.0000,1.0000,-4.2023,-0.0396,79.2948,66.7273,49.7447,-8.2847,1.8380,2.1990,2.3749,132.3258,135.1246,0.0000,16.0000,3.0000,54.0000,1.0000
1564588800000.0000,S14,1.0000,3.0000,1.0000,-4.2023,-0.0396,79.2948,66.7273,49.7447,-8.2847,1.8380,2.1990,2.3749,132.3258,135.1246,0.0000,16.0000,3.0000,54.0000,1.0000
1564689600000.0000,S13,1.0000,2.0000,1.0000,-3.4700,0.4533,75.2567,69.8453,56.8667,-3.8390,1.7437,2.4870,1.5613,103.8725,118.1486,0.0000,20.0000,4.0000,61.0000,1.0000
1564689600000.0000,S14,1.0000,3.0000,1.0000,-3.4700,0.4533,75.2567,69.8453,56.8667,-3.8390,1.7437,2.4870,1.5613,103.8725,118.1486,0.0000,20.0000,4.0000,61.0000,1.0000
1564704000000.0000,S14,1.0000,3.0000,1.0000,-3.2832,0.5899,75.6588,72.0508,60.5870,-1.4526,1.7367,0.8845,1.6193,105.2514,107.1485,0.0000,0.0000,5.0000,62.0000,1.0000
1564732800000.0000,S14,1.0000,3.0000,1.0000,-2.8985,0.9150,78.9404,74.2259,60.5870,-1.4526,1.7568,1.3507,1.1049,99.2874,104.0549,0.0000,8.0000,5.0000,64.0000,1.0000
1564761600000.0000,S14,1.0000,3.0000,1.0000,-2.4867,1.1467,73.3451,73.7051,60.5870,-1.4526,1.6847,1.4135,1.1951,97.6730,105.3640,0.0000,16.0000,5.0000,66.0000,1.0000
1564804800000.0000,S14,1.0000,3.0000,1.0000,-1.8970,1.2050,71.9780,72.3913,62.0246,-0.4754,1.8569,0.9652,1.4875,97.2780,110.1020,0.0000,4.0000,6.0000,69.0000,1.0000
1564934400000.0000,S14,1.0000,3.0000,1.0000,-0.1486,1.1260,65.5690,69.2612,65.6113,1.8790,1.7842,3.8138,1.3131,85.5526,103.4908,1.0000,16.0000,0.0000,78.0000,1.0000
1564948800000.0000,S12,1.0000,1.0000,1.0000,0.0422,1.1192,62.6832,68.0399,65.6113,1.8790,1.7532,0.4880,0.9170,81.9339,94.4655,1.0000,20.0000,0.0000,1.0000,1.0000
1564977600000.0000,S13,1.0000,2.0000,1.0000,0.5798,1.4362,81.8400,79.6424,66.3971,2.5279,2.0199,1.4523,2.3005,131.1089,151.3660,1.0000,4.0000,1.0000,3.0000,1.0000
1564977600000.0000,S14,1.0000,3.0000,1.0000,0.5798,1.4362,81.8400,79.6424,66.3971,2.5279,2.0199,1.4523,2.3005,131.1089,151.3660,1.0000,4.0000,1.0000,3.0000,1.0000
1565078400000.0000,S13,1.0000,2.0000,1.0000,3.0228,2.4077,75.6644,81.5315,78.9741,10.3713,2.1711,2.1975,2.0883,99.7039,115.2148,1.0000,8.0000,2.0000,10.0000,0.0000
1565078400000.0000,S14,1.0000,3.0000,1.0000,3.0228,2.4077,75.6644,81.5315,78.9741,10.3713,2.1711,2.1975,2.0883,99.7039,115.2148,1.0000,8.0000,2.0000,10.0000,0.0000
